zipcode,median_income,total_pop,num_male,num_female,num_white,num_black,num_native,num_asian,num_pacific,num_other,num_mixed,num_hispanic,top_5_percent
01906,88348,28334,14076,14258,24825,662,30,1415,19,863,520,2397,0
01907,100927,15468,7024,8444,14364,313,0,396,0,158,237,768,0
01908,94243,3512,1534,1978,3265,53,0,95,0,33,66,40,0
01913,81027,17474,8598,8876,16315,62,44,193,0,134,726,454,0
01915,84354,42062,19731,22331,37992,1282,51,988,6,422,1321,2251,0
01921,179375,8316,4118,4198,7857,0,0,211,0,0,248,159,0
01922,176250,3758,1776,1982,3583,0,0,50,0,54,71,60,0
01923,99269,27367,12735,14632,25095,519,16,570,0,342,825,1550,0
01929,109323,3771,1831,1940,3737,0,0,0,0,15,19,15,0
01930,76260,30291,15034,15257,28199,669,17,579,0,257,570,881,0
01938,103941,14022,6501,7521,12855,224,0,306,0,277,360,708,0
01940,136023,13429,6207,7222,11869,361,0,554,0,24,621,223,0
01944,178250,5400,2613,2787,5205,0,0,20,0,172,3,99,0
01945,131293,20530,9383,11147,19673,80,0,321,0,141,315,908,0
01949,145525,9952,5438,4514,9122,232,6,58,0,108,426,553,0
01950,110740,18197,8145,10052,17153,244,0,314,0,41,445,490,0
01951,115719,3348,1484,1864,3222,4,0,38,0,0,84,106,0
01952,81755,9477,4820,4657,8909,54,9,174,14,140,177,484,0
01960,80679,52880,24781,28099,47037,1874,120,674,0,1343,1832,6154,0
01966,87149,7269,3266,4003,7002,4,6,12,0,107,138,108,0
01969,118851,6375,3100,3275,6195,57,0,50,0,14,59,27,0
01970,66495,43120,19003,24117,34216,2836,145,1101,0,2482,2340,7945,0
01982,115203,8048,3874,4174,7262,21,0,493,22,37,213,125,0
01983,144258,6613,3191,3422,6220,12,0,289,0,0,92,150,0
01984,142734,5208,2295,2913,4842,146,0,158,3,7,52,279,0
01985,151500,4688,2385,2303,4480,0,0,27,0,0,181,218,0
02019,103258,17196,8599,8597,15210,464,0,139,0,72,1311,663,0
02021,107442,23615,11017,12598,18855,1531,131,1768,14,686,630,1019,0
02025,141036,8520,4109,4411,8207,41,18,40,20,52,142,45,0
02026,101730,25316,11791,13525,21409,1923,28,743,19,392,802,2363,0
02030,250000,6079,3176,2903,4982,0,0,714,0,82,301,227,0
02032,158065,4360,2213,2147,3683,154,0,404,0,25,94,65,0
02035,92978,17917,8818,9099,14747,1249,0,1225,0,44,652,742,0
02038,118193,33644,16151,17493,30104,479,0,1991,6,74,990,902,0
02043,147520,23983,11236,12747,22936,135,16,617,0,4,275,329,0
02045,105403,10478,4841,5637,9973,63,0,118,0,66,258,87,0
02047,87174,156,72,84,156,0,0,0,0,0,0,0,0
02048,120694,24145,11426,12719,21484,569,44,1426,0,332,290,965,0
02050,104209,26109,12801,13308,25671,90,0,100,19,0,229,610,0
02052,174417,12926,6465,6461,11995,165,0,550,0,0,216,336,0
02053,139688,13398,6192,7206,12199,210,5,421,0,16,547,409,0
02054,114255,8288,3939,4349,7648,150,0,141,0,267,82,211,0
02056,159914,11861,7166,4695,9881,1004,23,207,0,312,434,903,0
02061,162091,11120,5350,5770,10418,31,0,418,15,101,137,349,0
02062,90341,29446,14398,15048,24064,2513,0,1610,0,623,636,1940,0
02066,127646,18511,8896,9615,17158,52,0,368,0,447,486,270,0
02067,144280,18653,8913,9740,14068,306,10,3151,0,365,753,855,0
02071,114044,1230,990,240,739,86,15,300,0,90,0,92,0
02072,90201,28742,13510,15232,19844,4898,67,1462,0,1074,1397,1072,0
02081,124528,19850,9639,10211,17883,286,75,586,0,600,420,1379,0
02090,159776,16229,7695,8534,13638,196,0,1670,0,234,491,533,0
02093,136563,11930,6104,5826,11264,302,17,105,0,31,211,274,0
02108,152442,4520,2249,2271,3922,202,7,173,0,71,145,242,0
02109,156119,3639,1620,2019,3012,53,0,436,0,12,126,122,0
02110,111971,2340,1034,1306,2052,64,0,96,29,35,64,39,0
02111,52663,7949,3568,4381,3174,251,36,4059,0,89,340,617,0
02113,97686,7339,3486,3853,6590,221,12,240,0,191,85,624,0
02114,107162,13260,6999,6261,10464,597,9,1024,0,484,682,1652,0
02115,45827,29134,14185,14949,18307,2137,43,5369,101,1294,1883,4260,0
02116,115825,23007,10660,12347,16595,1236,58,3422,37,446,1213,1624,0
02118,62850,28892,14198,14694,14772,4696,142,5100,0,2701,1481,5350,0
02119,32424,27426,12504,14922,5545,14951,408,600,16,3916,1990,7652,0
02120,46843,15210,7975,7235,6872,3567,104,2317,0,1905,445,3679,0
02121,36479,29570,13979,15591,3415,18953,0,71,0,4319,2812,9541,0
02122,72158,24874,12543,12331,9192,7140,72,4336,0,1850,2284,3472,0
02124,63118,57128,26165,30963,14395,32614,192,3763,12,2981,3171,10030,0
02125,60862,34725,16540,18185,12292,11923,154,3938,0,3724,2694,7386,0
02126,55126,29807,13635,16172,2444,24029,8,188,0,1488,1650,5126,0
02127,122599,36941,17828,19113,29801,2262,31,2310,5,1020,1512,3973,0
02128,63378,47804,25008,22796,27544,1513,246,2144,77,2749,13531,27019,0
02129,131064,20504,9768,10736,15779,1682,3,1988,0,277,775,1830,0
02130,102088,42021,19556,22465,27591,5654,212,3033,0,3326,2205,8255,0
02131,87083,34048,16042,18006,20005,8714,134,535,0,2921,1739,8518,0
02132,117083,28263,13510,14753,22773,1277,47,2003,0,673,1490,2696,0
02134,66095,19552,10105,9447,11216,1362,34,5040,0,1111,789,2024,0
02135,83383,45496,21712,23784,31762,2353,47,6992,87,2220,2035,5408,0
02136,76704,36417,17244,19173,12914,17216,47,792,0,2614,2834,9923,0
02138,104641,39139,19145,19994,27029,1961,120,6317,26,966,2720,3830,0
02139,108832,39702,20710,18992,24314,5248,158,6981,75,629,2297,3650,0
02140,114256,20954,10232,10722,12794,3455,27,3669,0,164,845,1202,0
02141,87739,14437,7200,7237,9565,1357,29,2505,14,384,583,2017,0
02142,134575,4074,2091,1983,2260,361,0,1250,0,37,166,344,0
02143,105193,25102,12396,12706,19077,998,74,2776,0,758,1419,1959,0
02144,111549,25009,12366,12643,21034,1059,0,1762,0,162,992,1557,0
02145,90491,28372,14218,14154,19799,2219,93,2991,8,1717,1545,5524,0
02148,73399,60710,30046,30664,31492,9957,51,15429,0,1653,2128,5848,0
02149,70627,46275,23604,22671,25017,8246,471,3640,46,4669,4186,13525,0
02150,60305,39862,20269,19593,16910,2491,41,1559,0,4341,14520,26999,0
02151,68199,53416,27063,26353,38657,2461,115,2021,0,5094,5068,19933,0
02152,76996,18558,8664,9894,16499,792,10,140,0,515,602,2163,0
02155,101266,60533,29139,31394,43501,5338,36,7028,34,1247,3349,4579,0
02163,57989,2343,1177,1166,1379,198,8,645,0,53,60,178,0
02169,76636,56999,27837,29162,35919,4130,63,13945,25,890,2027,2596,0
02170,85821,19163,9594,9569,10126,819,156,7533,107,97,325,486,0
02171,85586,18227,9042,9185,10604,447,44,6617,0,114,401,462,0
02176,114604,28054,13479,14575,23148,937,0,2594,0,272,1103,1042,0
02180,103104,23625,11532,12093,20864,686,0,1272,0,207,596,974,0
02184,101544,37196,17874,19322,27925,1181,49,6788,0,349,904,764,0
02186,141050,27590,12917,14673,19787,4731,107,1590,30,202,1143,974,0
02188,93160,16114,8002,8112,12931,1487,26,798,0,272,600,1042,0
02189,75152,15337,7139,8198,13051,1433,0,483,0,112,258,598,0
02190,87424,17466,8384,9082,15101,171,37,1664,0,264,229,482,0
02191,89234,8296,3915,4381,7522,102,0,628,0,8,36,202,0
02199,106250,1435,682,753,883,0,0,511,0,0,41,48,0
02210,170920,4538,2605,1933,3838,182,0,397,0,9,112,140,0
02215,55468,26243,11507,14736,17156,1623,73,5324,0,634,1433,2879,0
02301,57977,63920,30186,33734,19514,30024,116,1532,0,7153,5581,7691,0
02302,70986,31820,15169,16651,12949,11835,291,192,52,3552,2949,3683,0
02322,97353,4513,2179,2334,3309,936,18,14,0,133,103,155,0
02324,100747,27441,14388,13053,23364,2065,71,723,17,696,505,859,0
02330,61374,11745,5632,6113,11102,47,19,117,0,187,273,137,0
02332,126889,15912,7863,8049,15224,173,12,309,0,8,186,127,0
02333,102669,14509,7058,7451,13164,567,0,187,0,181,410,403,0
02338,97844,7830,3658,4172,7582,149,5,16,0,0,78,49,0
02339,133922,14526,6956,7570,13886,68,0,156,0,89,327,83,0
02341,100455,10874,5436,5438,9824,23,0,439,0,105,483,54,0
02343,79718,11051,5392,5659,8384,1509,0,283,0,45,830,791,0
02346,77455,25139,13207,11932,23602,301,47,257,35,461,436,840,0
02347,109297,11531,5640,5891,10869,208,10,84,0,88,272,268,0
02351,106001,16557,8657,7900,14455,416,0,528,0,194,964,507,0
02356,114177,12474,5979,6495,10926,596,12,374,0,394,172,566,0
02359,119827,18455,8934,9521,17585,99,0,246,0,155,370,165,0
02360,92757,60797,29208,31589,57085,1000,61,504,0,583,1564,1825,0
02364,95197,13746,6578,7168,13095,81,0,48,0,96,426,481,0
02367,107734,2979,1417,1562,2875,87,0,0,0,1,16,66,0
02368,87803,34214,16371,17843,11070,13687,14,5049,16,2914,1464,3930,0
02370,80783,18010,8233,9777,16939,390,0,83,0,304,294,572,0
02375,102161,11336,5273,6063,10004,359,0,158,0,412,403,486,0
02379,105377,7254,3542,3712,6806,126,0,44,0,0,278,235,0
02382,88932,15139,7607,7532,14078,308,0,190,0,260,303,310,0
02420,198110,14726,7232,7494,9378,134,0,4700,0,48,466,166,0
02421,180943,18578,9058,9520,11630,306,16,5499,0,272,855,454,0
02445,126094,20520,9649,10871,15310,684,80,2806,0,303,1337,1344,0
02446,99383,29711,13709,16002,20627,905,22,5628,5,295,2229,2198,0
02451,105536,17470,8762,8708,12641,912,90,2549,0,506,772,1629,0
02452,99747,15636,7208,8428,11052,1652,8,2110,20,253,541,1172,0
02453,87922,29289,14140,15149,20241,2188,202,2713,5,2533,1407,6122,0
02458,120385,12050,5996,6054,9138,479,3,1441,5,539,445,763,0
02459,189589,18631,8865,9766,14299,632,0,2888,6,204,602,574,0
02460,126185,9885,4648,5237,7670,358,36,1171,0,165,485,397,0
02461,171855,6923,3385,3538,5064,99,24,1311,0,177,248,332,0
02462,97344,1222,532,690,934,0,15,197,0,0,76,45,0
02464,123098,3706,1840,1866,2182,165,0,1146,0,12,201,96,0
02465,157449,11967,5830,6137,9396,245,0,1558,0,129,639,580,0
02466,118333,9292,4079,5213,6821,228,12,1986,0,48,197,369,0
02467,150223,22982,10536,12446,16521,738,8,3677,0,348,1690,1554,0
02468,250000,5522,2615,2907,4600,36,0,725,0,6,155,118,0
02472,100399,35951,16700,19251,28173,1074,87,4369,0,721,1527,2603,0
02474,115000,27853,13129,14724,21556,737,17,3928,0,333,1282,1605,0
02476,113978,17526,8100,9426,14045,625,0,1944,0,136,776,737,0
02478,140091,26123,12157,13966,20102,261,90,4461,0,162,1047,1097,0
02481,227898,16121,6576,9545,13317,487,0,1758,14,64,481,666,0
02482,201548,10814,4920,5894,8009,212,0,1765,0,180,648,583,0
02492,184688,20679,9890,10789,18465,552,0,1290,0,19,353,433,0
02493,206250,12103,5917,6186,9629,213,4,1639,0,187,431,533,0
02494,139770,10498,4975,5523,8388,308,16,1426,0,117,243,389,0
02532,73529,13443,6081,7362,11837,152,41,397,0,511,505,412,0
02534,141023,1082,586,496,1045,23,14,0,0,0,0,72,0
02535,98354,2005,959,1046,1610,25,276,31,0,0,63,84,0
02536,72634,19629,9633,9996,18194,149,126,224,0,247,689,588,0
02537,114737,6824,3438,3386,6156,300,0,289,0,0,79,35,0
02538,80515,4129,1892,2237,3391,0,126,59,0,264,289,239,0
02539,78419,4358,2143,2215,3779,53,21,29,0,128,348,89,0
02540,75809,8241,3590,4651,7506,97,109,146,0,108,275,126,0
02542,53108,948,583,365,783,29,0,26,0,52,58,89,0
02543,82857,680,208,472,671,0,0,0,0,0,9,0,0
02554,112241,11023,5962,5061,8474,1433,110,130,7,314,555,1577,0
02556,100543,2554,1102,1452,2500,7,0,30,0,16,1,2,0
02557,90313,4701,2191,2510,4073,300,0,0,0,65,263,181,0
02558,44767,1632,893,739,1255,163,0,9,0,205,0,0,0
02559,73011,3228,1661,1567,3210,10,0,0,0,0,8,9,0
02561,146875,257,180,77,257,0,0,0,0,0,0,0,0
02562,104917,2814,1305,1509,2594,18,0,151,0,6,45,97,0
02563,98497,9728,4843,4885,9050,17,39,225,0,238,159,233,0
02564,112841,189,112,77,140,22,0,27,0,0,0,0,0
02568,52711,4132,2180,1952,3408,352,0,0,0,119,253,251,0
02571,72100,10858,4941,5917,9008,147,0,79,0,1074,550,194,0
02575,98843,2197,995,1202,1948,34,0,44,0,94,77,7,0
02576,64267,4171,1962,2209,3849,41,0,8,0,53,220,26,0
02601,56646,14939,6984,7955,11208,2023,50,117,98,284,1159,1810,0
02630,115833,1892,973,919,1818,3,0,31,0,24,16,0,0
02631,82814,9565,4491,5074,9322,14,0,59,23,0,147,155,0
02632,98852,11105,5750,5355,9793,79,41,76,0,281,835,133,0
02633,81696,4040,1967,2073,3816,82,0,114,0,0,28,39,0
02635,64112,2826,1311,1515,2652,150,0,24,0,0,0,62,0
02637,191477,184,96,88,184,0,0,0,0,0,0,0,0
02638,86968,3028,1387,1641,2833,32,0,42,0,56,65,14,0
02639,47197,3147,1595,1552,2783,259,0,8,0,16,81,154,0
02642,66996,4873,2142,2731,4567,19,28,141,0,91,27,30,0
02644,89236,3744,1674,2070,3704,0,0,14,0,0,26,49,0
02645,78823,9730,4667,5063,9084,223,0,14,7,133,269,185,0
02646,70000,1715,839,876,1641,22,0,0,0,24,28,36,0
02647,82900,121,37,84,121,0,0,0,0,0,0,0,0
02648,105721,6833,3346,3487,6624,166,0,0,0,0,43,191,0
02649,78309,14204,6644,7560,12070,496,549,413,0,74,602,137,0
02650,82212,865,357,508,856,9,0,0,0,0,0,30,0
02652,75049,710,418,292,710,0,0,0,0,0,0,0,0
02653,77318,5865,2673,3192,5592,118,0,79,0,40,36,109,0
02655,88816,3100,1553,1547,2743,44,24,46,0,95,148,196,0
02657,71495,2972,1788,1184,2639,58,0,69,0,108,98,188,0
02659,54167,992,511,481,970,22,0,0,0,0,0,27,0
02660,65093,6336,3105,3231,5610,110,76,58,8,149,325,425,0
02664,66283,8565,4226,4339,7723,118,0,184,0,209,331,355,0
02666,67928,366,202,164,326,38,0,0,0,1,1,1,0
02667,82696,3556,1623,1933,2977,93,0,21,0,36,429,266,0
02668,96165,2696,1326,1370,2560,58,0,0,0,0,78,0,0
02670,77500,1190,547,643,1168,19,0,0,0,0,3,34,0
02671,78266,940,483,457,899,13,0,14,0,14,0,48,0
02673,65922,8875,4199,4676,6930,978,45,154,0,457,311,514,0
02675,84404,6392,2733,3659,6201,50,0,124,0,0,17,75,0
02702,100268,4450,2129,2321,4374,2,0,36,0,12,26,121,0
02703,77107,45023,22016,23007,39115,1970,22,1813,49,1043,1011,2913,0
02713,69167,37,24,13,37,0,0,0,0,0,0,0,0
02715,100596,3934,1839,2095,3557,118,0,0,42,64,153,64,0
02717,105240,4914,2303,2611,4541,66,9,137,0,10,151,49,0
02718,89385,6748,3202,3546,5809,346,18,122,0,124,329,297,0
02719,75645,16072,7497,8575,15029,120,0,225,23,521,154,364,0
02720,52753,30579,14835,15744,24651,1798,0,717,0,1627,1786,2812,0
02721,42973,25826,12256,13570,19140,2161,62,931,0,1396,2136,2659,0
02723,44525,15340,8110,7230,11302,900,9,274,0,1388,1467,1919,0
02724,40888,17506,8129,9377,13567,935,81,501,0,1220,1202,2327,0
02725,98459,2647,1475,1172,2480,127,0,0,0,10,30,38,0
02726,88587,15513,7377,8136,15102,8,0,139,0,4,260,301,0
02738,85636,5148,2493,2655,4295,83,0,79,0,148,543,190,0
02739,90747,6374,3182,3192,6127,0,0,0,0,34,213,252,0
02740,47514,43444,20768,22676,25267,3852,98,1058,18,8488,4663,8017,0
02743,74035,10589,4999,5590,9667,25,0,216,0,331,350,226,0
02744,45628,11695,5373,6322,6823,694,17,112,0,2720,1329,3402,0
02745,62280,24836,12684,12152,19703,602,7,308,0,2496,1720,3108,0
02746,35915,15283,7776,7507,7585,1222,5,59,0,5296,1116,6323,0
02747,83459,23051,11132,11919,20443,956,6,530,0,258,858,1126,0
02748,89883,11212,5208,6004,10183,93,0,282,0,270,384,432,0
02760,91592,27615,13692,13923,24597,247,0,1351,0,284,1136,1540,0
02762,93388,9227,4453,4774,8352,383,0,267,0,124,101,450,0
02763,93986,1666,824,842,1605,0,0,13,0,8,40,0,0
02764,94844,3911,1904,2007,3500,132,0,0,0,227,52,63,0
02766,108435,19874,9731,10143,18273,742,11,374,0,169,305,716,0
02767,107297,14626,6609,8017,13522,654,0,73,0,77,300,259,0
02769,118470,12285,6419,5866,11659,60,0,134,51,112,269,470,0
02770,106327,5461,2803,2658,5372,12,0,24,0,46,7,26,0
02771,94611,15613,7758,7855,14688,145,0,169,0,30,581,290,0
02777,95945,16692,8239,8453,15884,39,52,321,0,60,336,129,0
02779,106515,6801,3385,3416,6562,5,0,0,0,81,153,5,0
02780,59663,50299,23800,26499,38931,3992,9,911,0,2434,4022,4689,0
02790,76134,15879,7788,8091,15485,10,0,52,0,85,247,310,0
02791,68750,373,198,175,373,0,0,0,0,0,0,0,0
02802,103750,501,319,182,377,0,0,0,0,0,124,124,0
02804,110048,2005,1003,1002,2005,0,0,0,0,0,0,0,0
02806,125187,16106,7610,8496,14764,121,39,529,0,23,630,572,0
02807,72500,871,396,475,816,6,0,5,0,8,36,8,0
02808,74359,2466,1209,1257,2440,26,0,0,0,0,0,35,0
02809,73992,22095,10822,11273,20637,397,22,433,0,205,401,649,0
02812,122059,1300,642,658,1242,18,0,0,0,0,40,0,0
02813,80327,7832,3875,3957,7492,2,59,89,0,2,188,86,0
02814,89795,8033,4118,3915,7782,3,5,28,0,33,182,326,0
02815,176912,150,92,58,150,0,0,0,0,0,0,0,0
02816,84533,32683,15679,17004,31279,154,15,247,0,424,564,1031,0
02817,120484,6297,3057,3240,5592,191,4,145,0,207,158,154,0
02818,106888,18790,8890,9900,16774,198,83,1047,0,206,482,637,0
02822,79242,6018,3187,2831,5573,16,48,120,67,150,44,105,0
02825,96787,5964,2904,3060,5157,17,0,8,0,0,782,93,0
02826,92083,382,178,204,382,0,0,0,0,0,0,0,0
02827,85214,2194,1144,1050,2101,13,0,17,0,1,62,4,0
02828,87409,7528,3537,3991,7142,8,0,140,0,130,108,340,0
02830,100264,5624,2725,2899,5302,2,0,239,0,0,81,48,0
02831,111462,3725,1975,1750,3663,0,0,31,0,0,31,52,0
02832,84935,4713,2367,2346,4474,42,0,94,0,0,103,0,0
02833,89077,932,367,565,895,0,0,14,0,0,23,23,0
02835,119375,5494,2767,2727,5171,36,12,236,0,0,39,38,0
02836,85978,165,108,57,165,0,0,0,0,0,0,0,0
02837,105750,3496,1891,1605,3457,25,0,14,0,0,0,58,0
02838,60313,3521,1601,1920,3013,72,0,115,0,167,154,11,0
02839,70755,2100,1055,1045,1868,114,0,0,0,118,0,118,0
02840,67944,22976,10603,12373,18816,1770,367,389,94,518,1022,2050,0
02842,81499,15931,7699,8232,12610,1215,25,448,71,443,1119,1513,0
02852,88193,21653,10582,11071,19566,152,78,614,0,90,1153,799,0
02857,90563,7969,3855,4114,7750,10,0,97,0,13,99,172,0
02858,91625,613,182,431,425,0,0,0,0,0,188,0,0
02859,96308,7992,4302,3690,7468,32,0,128,0,135,229,433,0
02860,46577,47175,23764,23411,23881,10444,277,881,8,6287,5397,13777,0
02861,68700,24764,12463,12301,19088,1911,58,639,30,1400,1638,4220,0
02863,34689,19437,10014,9423,9482,1936,94,80,53,5903,1889,13468,0
02864,97296,34936,16785,18151,30636,987,1,1311,0,845,1156,3497,0
02865,97111,17876,8456,9420,15664,328,0,968,0,289,627,853,0
02871,100019,17108,8472,8636,16240,256,0,136,0,50,426,513,0
02872,41985,204,57,147,204,0,0,0,0,0,0,0,0
02873,146250,130,66,64,130,0,0,0,0,0,0,0,0
02874,127563,6620,3309,3311,6371,61,0,151,0,0,37,120,0
02875,107434,439,249,190,439,0,0,0,0,0,0,0,0
02878,83710,15730,7902,7828,15293,157,15,158,0,14,93,509,0
02879,93262,20851,10162,10689,19352,259,512,276,0,182,270,815,0
02881,101311,7593,3393,4200,6423,373,30,432,7,111,217,818,0
02882,79630,14204,6170,8034,13297,174,0,344,0,238,151,580,0
02885,64182,10451,4946,5505,9996,70,0,9,0,135,241,305,0
02886,71887,29443,13458,15985,26078,567,95,1731,0,175,797,2006,0
02888,74282,17901,8818,9083,16117,491,85,312,13,294,589,967,0
02889,75622,27531,13289,14242,25073,562,161,466,0,429,840,1679,0
02891,78007,21196,10435,10761,19605,372,13,485,0,436,285,622,0
02892,111250,5502,2608,2894,5170,41,7,0,0,4,280,135,0
02893,60813,29283,15167,14116,25470,767,42,871,0,929,1204,2340,0
02894,72642,512,209,303,512,0,0,0,0,0,0,0,0
02895,44310,41616,20213,21403,29001,3714,337,2510,0,2178,3876,8215,0
02896,84787,11901,5863,6038,11069,433,0,169,0,31,199,617,0
02898,67679,1137,640,497,1062,0,0,58,0,0,17,67,0
02903,46372,11443,5216,6227,7782,1158,110,1298,0,511,584,2093,0
02904,49146,29881,13709,16172,19586,4035,46,593,281,2742,2598,7347,0
02905,43700,26020,12197,13823,14622,4920,76,944,0,3659,1799,11395,0
02906,83358,28254,13159,15095,21057,1746,26,3425,0,825,1175,2191,0
02907,40212,31277,15300,15977,11038,6243,640,1843,14,8532,2967,19393,0
02908,56338,37792,18279,19513,23207,6197,85,1065,0,4544,2694,15208,0
02909,43872,40286,19551,20735,18676,6158,334,1598,13,9394,4113,24022,0
02910,72960,21746,10942,10804,16102,1354,208,1492,14,1506,1070,5173,0
02911,66948,15627,7026,8601,12594,1371,16,552,0,696,398,2060,0
02914,49697,21720,10721,10999,16201,1969,14,920,52,943,1621,2291,0
02915,73041,16423,7732,8691,14314,704,19,150,0,309,927,556,0
02916,86500,9292,4683,4609,8658,227,0,94,0,69,244,336,0
02917,84923,14260,6826,7434,13071,285,13,417,0,92,382,633,0
02919,68955,29312,14153,15159,25810,721,2,760,0,399,1620,3035,0
02920,68041,36695,18838,17857,27844,2760,246,2515,59,1792,1479,5983,0
02921,105927,12463,6337,6126,10234,517,25,1363,14,133,177,313,0
03031,136221,11484,5604,5880,10983,40,0,254,0,27,180,256,0
03032,110217,5514,3093,2421,5268,32,0,0,0,0,214,214,0
03033,142033,5394,2565,2829,5222,39,0,26,0,0,107,117,0
03034,100196,4088,2124,1964,3818,28,0,14,0,47,181,115,0
03036,133214,5191,2717,2474,5086,19,1,71,0,0,14,150,0
03037,110741,4363,2073,2290,4249,30,0,30,0,26,28,26,0
03038,78114,33705,16261,17444,31694,432,23,355,0,484,717,1579,0
03042,86117,6989,3577,3412,6735,0,0,27,0,0,227,292,0
03043,103813,1574,777,797,1508,27,0,0,0,1,38,17,0
03044,111984,4695,2300,2395,4520,10,0,59,0,0,106,25,0
03045,95904,13766,6556,7210,13148,9,6,87,0,100,416,167,0
03046,130298,2846,1431,1415,2768,24,3,27,0,0,24,81,0
03047,86625,1828,886,942,1804,6,0,7,0,0,11,3,0
03048,86875,3564,1845,1719,3222,109,0,16,0,149,68,354,0
03049,131745,7973,3999,3974,7178,75,5,231,0,38,446,126,0
03051,110156,25543,12666,12877,24184,285,0,585,0,194,295,900,0
03052,113000,8560,4543,4017,8399,0,86,46,0,0,29,68,0
03053,111958,26028,12855,13173,24346,348,19,472,16,43,784,824,0
03054,108276,26314,12954,13360,23780,177,0,1201,6,477,673,1177,0
03055,74214,15906,7373,8533,14183,247,10,353,0,85,1028,965,0
03057,125037,2662,1332,1330,2556,36,6,0,0,0,64,0,0
03060,53169,30092,15018,15074,24277,1521,42,1265,0,695,2292,6950,0
03062,88272,28550,14140,14410,22392,827,13,3918,0,475,925,1108,0
03063,90053,16126,8170,7956,13451,507,41,1025,0,193,909,1685,0
03064,69957,14284,7246,7038,12659,292,11,592,5,199,526,1399,0
03070,135048,5781,2833,2948,5657,0,0,10,0,0,114,48,0
03071,82668,5373,2755,2618,5237,0,0,68,0,0,68,24,0
03076,108223,13991,6774,7217,13051,147,19,248,0,20,506,421,0
03077,76327,10407,5264,5143,10238,0,0,23,0,66,80,340,0
03079,90673,29633,14776,14857,26901,200,64,1129,0,505,834,2534,0
03082,94803,1706,926,780,1598,14,0,0,0,0,94,3,0
03084,81250,1250,607,643,1196,1,0,2,0,0,51,25,0
03086,76436,3915,2000,1915,3626,0,0,59,0,18,212,81,0
03087,154032,14694,7477,7217,13457,119,0,539,0,9,570,427,0
03101,49266,2834,1663,1171,2200,277,9,287,0,0,61,332,0
03102,56592,33951,16778,17173,27725,2798,138,1223,77,412,1578,2989,0
03103,57681,36831,18447,18384,28829,2073,49,2583,26,623,2648,6270,0
03104,68492,32776,16847,15929,28293,1310,50,1540,28,383,1172,2294,0
03106,82230,14375,7039,7336,13049,306,78,530,0,67,345,296,0
03109,82926,10409,5158,5251,9119,212,0,358,0,167,553,287,0
03110,135374,22710,10939,11771,20459,192,0,1230,0,79,750,738,0
03215,76750,230,95,135,221,0,0,0,0,9,0,0,0
03216,74826,2494,1392,1102,2406,56,0,15,0,12,5,16,0
03217,47440,2237,1105,1132,1937,14,0,0,0,9,277,33,0
03218,78818,1070,473,597,1043,0,0,0,0,0,27,48,0
03220,61515,7566,3386,4180,7301,0,25,145,0,0,95,94,0
03221,74107,1922,993,929,1857,7,14,33,0,4,7,7,0
03222,66367,5895,2976,2919,5309,15,27,199,0,13,332,97,0
03223,72059,3382,1515,1867,3372,4,0,0,0,0,6,9,0
03224,99000,2402,1131,1271,2247,18,0,16,0,5,116,173,0
03225,76250,3573,1669,1904,3330,0,134,70,0,0,39,21,0
03226,90217,881,446,435,861,0,0,0,0,0,20,20,0
