zipcode,min_distance
44080,25369.1042395078
44081,18097.7159275551
62343,28336.7082826433
23356,39627.0767984896
23359,55156.0819145951
54171,17323.9238477621
23405,51758.6075829406
64759,41826.7757711243
29687,10264.2925206216
64761,63383.5891542269
64849,26792.4768329694
54403,15965.8689560849
29732,33085.4328403698
29733,33875.4200746038
23487,29822.373224137
23488,47807.6705766439
29741,36270.68660127
44135,4515.01426971844
29743,29578.350518187
33982,27509.6484247286
28227,9478.83062892846
28244,1856.99155615893
62448,37269.3243291277
54407,27207.6906882034
53913,49558.8903588884
49946,70441.0375041783
43779,43097.363749007
23086,35770.0931627236
62063,28802.7003135494
27938,60507.9257208644
27939,65206.1743968283
33823,9867.75046287941
27941,82479.3145485612
29574,35012.8541539052
58733,20340.5747616662
23089,46274.0531062142
23091,41357.153449756
64473,31708.039822826
23092,21007.7309597103
58734,62764.457852375
43786,33885.1570895528
64474,32335.9148181599
62074,38562.1992668585
28056,5399.61702110569
33875,86320.1238702023
54016,15672.0730888529
28071,24124.2568247334
64643,96284.5177702627
33876,93004.9563139254
33877,31307.6279863438
43953,5691.17611053738
28076,17156.2660267816
62245,29989.2015582166
37777,17587.3982124501
23223,4709.83970580365
64644,64544.3004325845
29628,37956.3201985627
43964,9956.73116018103
64645,111679.928824961
64647,75053.8314496158
33880,18061.6367521525
43968,26359.132901559
62246,48721.2034316861
43971,11223.1318317677
62356,44969.8349774764
62358,23568.4212106301
54170,23873.3568259578
23409,55590.8195959999
54175,47501.2991266664
33936,20520.810059976
29689,24586.7454699333
62354,22881.6839919142
37871,22171.7587642223
54169,14204.9858783304
23350,48229.137739653
28139,0
64755,35946.1292792682
62344,32539.9425916496
29682,12684.4853701039
29683,17683.2556569625
44084,26765.1476963414
23357,59175.5428425328
62346,32988.6237455136
44085,26812.2245003879
29684,18135.5369073249
43711,37987.5230489342
49878,30301.5064748035
27866,65134.7777683727
29527,32818.8345298809
62014,19236.5252975807
33765,22445.8545379222
64154,0
53704,9445.35651879529
29530,25083.1806106514
62015,59494.7621989567
58647,172083.084835094
49881,17789.9909608085
64156,8504.9144710889
62016,46636.8010035653
62017,64880.7394671746
49952,103028.987328207
53919,34320.0410095057
37721,22848.2380018941
43788,42184.4141250838
58736,73635.3679261173
64477,31256.9767400468
62076,62835.9420135056
49953,108154.631890002
62080,46786.8803061928
29576,32518.0842145192
37724,59220.5371011766
49962,60478.8385190967
62083,60480.5004116061
27962,33021.7468115944
27965,60982.3574848504
27974,61482.4288251542
53924,74775.084669724
53925,34643.5755216686
49967,96479.2291280523
27972,140224.380536553
23093,40533.0856585806
62248,25713.4032346188
29630,13428.1632320492
23224,5666.33322845271
64648,86549.8648167712
43973,54985.8343960577
54024,37768.9603580933
58830,166535.816235298
28079,9975.33823058889
54025,13521.0006113789
62255,31567.8018709529
54027,33308.2044135811
28081,18705.9664645233
58838,196570.976845534
62258,19642.0228391742
62261,19351.468351383
44010,34900.5212486055
62257,36846.836549694
43974,23751.6867081436
64649,57142.1030480455
23395,43836.9062404135
54173,12144.71189455
23398,43191.3632481746
62347,26483.9643538282
62348,28636.3574148339
62349,27864.2882481931
23407,60358.5422766414
23408,54287.8487991972
33935,35402.5283673955
54174,26884.493889164
62351,22728.810845039
28144,0
64158,8048.11943849095
43717,41413.2559611294
27871,20358.642925969
64161,10887.6535553263
62019,59136.9391033628
27873,12456.7664464029
64165,6668.24912764164
62022,18724.7426033919
62078,67593.6564669973
27949,81142.6483088791
23102,29539.8692013684
64479,63208.2134915953
58737,116247.143158375
53923,60098.9808808758
64480,31175.333786435
23106,27583.8803272205
58740,37517.7204631856
64481,90772.5401284371
27953,105549.601139304
33825,69893.069964476
49961,86040.2233510387
23110,40726.1839221785
27956,43730.1773986508
54022,27547.3023585417
29631,13813.7811804402
43976,20900.3112231804
37801,33554.6400380469
64650,51010.4687546983
62249,27728.7542463766
58801,181636.988635339
62250,11219.7674971659
29635,21790.2769663991
43983,47640.053698126
64652,118536.929236934
23225,4790.16047068464
33881,21386.3603753196
28080,21627.6065338746
64654,84198.3138907991
54026,12048.4922953161
37803,28751.2798988075
58831,176901.271650891
62352,74620.5298727181
23410,54277.4321556415
23413,52949.0604305689
23414,63326.0268990211
33944,51547.6607332772
54177,34747.4211036216
37865,12955.6102434446
44090,23498.9129053613
54180,17337.3723646516
28146,11227.922790436
37866,44812.8840830247
44093,35209.4211371266
54202,32029.2343957344
64166,10497.4398383869
62023,35254.9532212205
64167,10344.2182058308
49884,85270.7351038272
43718,30984.5143546112
64401,11565.058704554
27876,67775.9740117963
33773,17278.036195945
27885,72274.2034011295
53717,0
64427,35533.3778985612
23023,48894.8866733672
27957,58045.6774891651
58741,39296.0587094961
27958,29769.3729601131
49965,116087.992213517
64483,28282.9587841793
62085,32079.9460838037
58744,54757.5125912427
53928,44275.2027720319
62086,47224.0235058277
37725,42770.9272743496
64484,29884.4868186215
53929,69467.4262354073
37726,86110.590336872
29577,13065.886466217
43988,37017.7805458637
23226,2702.868604087
54082,6789.2069605457
64657,63113.219259702
54101,13599.7453204606
58835,165103.924319645
33884,26869.2022572544
29640,0
44001,10811.2270209615
54102,46351.5395408274
37804,13552.0572904906
37806,23045.7752264649
54103,47887.2579112022
64658,96452.0062572537
23227,5332.66576290794
33896,33568.1862937581
29642,12533.4065244875
62260,11989.1211211581
58844,196989.403929538
28083,13195.8645919942
37809,58862.5335225202
64661,95671.4233364234
64763,63297.6491629522
64765,33542.8757263027
29690,21812.9857767286
23420,49775.660008445
64767,50064.7196951649
54205,25000.7811514546
54207,34339.4036524617
44094,8647.06090491566
37870,57466.7324369573
62361,75333.8762881545
62362,55974.6798099828
29691,12873.0019059705
23422,47364.0085447822
64770,75702.0191389746
23423,58520.1398999146
37873,24530.7627799456
54216,24758.0698506105
54217,15767.1904722012
23024,45128.0721967967
53801,52020.4356774209
53803,27773.1107841666
37660,0
33774,22884.1747928093
37658,20974.0507438521
49887,40219.0363360006
49903,58632.1774082798
27875,49484.7978676846
37657,35212.5879418663
49885,31136.7998061896
49886,27058.2333173148
23004,39546.6007927261
62024,7159.57448873927
64420,66592.9172838908
43720,21498.974884967
27880,17353.3037784924
27881,35306.4805394159
33772,18016.2474740963
58651,239737.437410225
29536,34138.3931548351
27966,76796.4675196613
53930,67644.8000212431
53931,36823.3948941375
37727,52121.8763658027
27970,51955.8457201791
37731,38976.3382485548
53933,54305.5385459574
29579,11304.168003979
62092,58651.7333935242
54554,49100.8800207595
64489,54029.5659722491
62201,6587.96134279279
53946,46513.9325717805
58760,63584.8818839183
23126,48263.5060745477
43843,27308.018035781
27979,46355.8520146345
28001,29747.6273769644
37732,75114.0548098855
33830,26244.3103123521
53934,41006.0670672796
37810,61387.73181398
58845,199904.79588828
64667,104644.217345424
37811,60573.7081315068
58847,120667.827651457
54107,27289.0009167143
62263,29944.2089849467
54110,26219.007308019
28086,20053.7298890555
23229,6903.75864232507
28089,22969.4382502169
54111,15995.0624624362
29645,29158.3279161338
28091,48946.7091331029
64676,100168.611904999
62272,49427.4345156344
44030,44041.6755146244
64688,106707.523730619
62284,42466.450573995
33907,3336.83553101131
37813,61067.6723941364
33903,7024.551078182
62374,16569.613520948
62378,60619.645201017
29704,35125.5579864565
28167,18011.0110252314
23435,15286.1802901533
64780,68144.4289260978
64784,49924.476458575
54228,8098.89750991463
29702,21348.862790862
29692,32021.9992108605
23426,49915.691225857
44099,18271.8760761956
44101,5462.85702991144
54209,20385.7739735479
37872,75867.5682022945
64771,27193.0480402669
54210,52822.2521715139
28150,28391.774632774
54211,38762.707130726
44105,5583.2187932863
28166,7675.60474423491
64778,26421.7702954736
29540,20703.3109015749
27882,24931.0985710863
49891,49015.4059852223
53714,8176.76268068336
53715,0
23005,19259.8126473766
29543,35863.7015580881
49892,24865.1180069358
37659,10147.8708742499
53716,6855.82744095321
23011,49962.2915751101
29545,29996.5584998104
64426,76908.8743053563
62025,20884.3363633604
23015,40251.3644451864
29546,44741.3294559089
43724,34508.1754229288
62028,19617.7380417742
62030,24102.6090330752
23022,38725.005128216
64428,76475.3850040303
62090,5974.90891128188
64486,64031.8942678379
27976,31997.4101527441
27978,114255.524663333
29580,61921.1522040191
43821,19585.6793968512
58748,77353.3312474086
49969,63763.0585982883
27980,67202.5709416089
27981,112247.048601775
37737,27439.9713895246
49970,81872.8072241194
33834,47763.8044548182
49971,94824.2372495269
53935,59978.7273776847
64674,131624.663242544
62281,16308.5555530216
62264,25831.9687868399
58849,137197.423943434
44011,7461.44685125633
64670,63545.7203345723
62265,22794.7959897456
62266,26720.922980784
23230,0
28090,40486.6767307865
33898,62464.0846035776
62268,42839.0027432769
64671,42445.394258265
44012,8864.34619079959
64672,89206.3225660455
58852,122171.651076934
54214,9928.45849626478
62363,64385.8813316258
23430,14008.8501064471
44102,4927.42451317102
23432,19568.1896104246
29696,6540.0569224546
28152,17571.1028485874
62367,23481.7647196889
28159,2892.20216531506
62370,56765.9629647404
28160,6944.1901605162
37874,61743.4310916248
62373,28816.361624192
62375,44610.2325519782
23434,31389.6183738221
28169,27614.0954455815
49895,58819.710219762
53718,11000.0151112661
33778,20508.1986993433
49901,108363.512108365
58654,233851.561584884
49902,31350.5297884622
23025,35939.8290883356
53792,0
49905,114009.975410975
58656,130494.663526088
62034,18247.0076313966
58750,53315.7793804324
62094,69087.1812834981
43822,18744.3341921097
23114,0
53936,52305.1945752583
27985,63277.7567496995
58752,120839.744326369
53939,54884.0228211216
37738,43643.8013257582
64490,21198.4452258275
62095,9707.78347676804
43830,17248.1690052882
23116,16706.2612796181
64491,86599.3724948165
37742,38104.7327166747
58853,183200.541818152
29646,0
54114,38271.2140223935
62269,0
62273,35463.0181935037
28092,26508.1747256964
37818,52368.5516227167
64681,109252.034273532
64682,83942.1941752787
28098,4949.84639124294
28102,48134.7350116517
44026,11975.2387426649
29650,0
44028,10785.2233359975
54120,40777.8539914237
23234,10432.2117053857
62275,40040.9172644752
33953,44521.6310904713
54229,10705.0570813993
37877,48890.4753237055
37878,37007.5986965545
28170,42384.2864728948
33954,48255.7806335628
64779,43029.4860232852
44108,3284.85950940947
29706,60942.148138061
54230,26341.8628185327
54232,35343.7719798958
62401,0
29707,20268.3313346117
54234,43909.882269823
53804,40542.7413207288
33781,11064.4782013523
62036,13371.1837467378
62037,26227.0614784997
23047,29021.5539158513
37681,22424.2795292319
43747,46523.5151156393
43749,42903.3062267238
43735,15818.624484528
27889,0
23039,23033.1303409234
37665,5579.97259612724
64440,22072.2650657506
29550,31116.3521787432
23030,39632.2519329702
49910,86934.3654625615
64433,51231.4654780414
23032,30922.7775937853
62035,9962.89699784497
64434,52398.5391189476
23035,26498.4352564909
43727,19429.0890956147
27890,52644.6989918141
62097,23661.7989571572
64492,24179.7188555075
29582,14294.8315432744
29583,27345.0883656783
28006,17020.9985944939
64497,50651.1697280711
43832,49699.3386701963
43836,36355.1972935472
58759,33038.1347476832
23117,49310.7533423896
29584,46418.8480464493
64499,75159.2297363556
33841,42570.2354169214
53947,51321.3795424179
28103,21075.2507449695
62277,22914.9213530078
44032,44523.6417906354
64683,105587.381823351
23235,0
54124,14545.5926532848
62282,32060.8319003363
54125,46345.3926327101
64689,54110.2927373539
37821,60294.1877891958
29651,0
33905,0
54127,9912.32248915194
54128,40128.6954930972
28107,14593.1964084852
23441,57028.2155670092
29708,21467.5125995533
62413,43826.7500344739
37882,34402.5526402756
62417,78515.9484154935
54245,32215.8274067502
37886,19420.3826516302
62431,39061.6540419738
37914,9380.44935201954
28211,4060.12252796095
33967,10765.0069843653
33971,7037.04642940356
33956,20132.30312087
28174,12647.1175975453
23451,0
62420,38562.7689531341
64801,10209.4324169538
44110,3204.91962568992
37880,71688.9138939097
28173,17434.2196068635
53805,66150.2868593618
43728,30661.9109735931
23038,43427.8143271273
33785,24322.771894082
33786,26355.1679834848
49912,85309.7266893642
43730,37758.3182369212
29554,55639.175203429
53808,12954.569965275
37664,6227.93850782193
64439,23331.6022453972
23043,19835.3112817536
43732,31467.38290016
27892,26581.5228954874
37680,22454.1593070185
43842,19821.3628938963
23123,45448.1828676312
37743,49815.3497984179
53949,63193.0200182185
28020,37640.9525105604
43903,25754.847919825
29596,35453.1105637416
33844,32007.9064141286
58763,95326.8765195305
23140,35589.1019358969
58768,26072.3407087666
43908,21711.5465496305
64506,0
43915,40566.2053691856
62217,41832.7258412553
62218,29308.2308874639
58761,73621.0521349994
23129,26937.5263853224
29588,24114.5963645914
43844,36668.5311121882
23138,33013.9682031135
28108,13441.0364193491
37826,64910.2789052697
23237,15733.3457549331
44039,9433.49597339174
54130,11489.4955452502
29658,32585.3509334054
23308,61624.9782412326
29666,14776.9311559097
64730,62973.1430600731
37846,58323.1666963967
44055,7545.89209398092
62286,46288.8444208169
62297,35114.8405269751
64726,53250.2281634928
64733,54685.0834235164
37828,29845.0831836241
29654,22426.6120689361
44035,0
37829,61471.4004096557
37881,70509.3499333602
29709,44967.1956908938
54235,0
64790,47934.2637362815
33960,56909.095768948
28203,0
62418,37085.4337847815
62419,74722.1030785486
54241,0
29710,18464.1156652068
28204,0
29712,41938.6018451348
54246,48110.8922776566
44113,4324.62744936914
62421,67492.800007916
28205,3631.46986811356
37888,49159.1169166415
62422,30743.2648540801
43736,49915.7595655381
58701,0
43738,17018.92585449
64442,72309.5740242935
43740,18982.6067295512
53811,14670.8326210928
64444,23034.5536906265
43748,25777.9673159576
64445,87334.006415494
53813,32989.0152894122
58762,65775.5963111832
28016,13895.7361043082
28017,14833.6436627212
62205,8578.75999870212
43845,39965.142166813
29590,71847.9097726093
43901,24620.5682701632
28019,19751.7545541802
29591,30162.5884671303
43902,32978.0214744404
29592,16739.9612295309
64503,5827.31416683359
43905,16842.4944403459
37745,35977.0862493736
23139,25352.3915973373
53950,58169.9079701747
62288,42743.9606884558
62292,45450.8673599202
64720,56507.9649269679
64722,52829.3658265586
33908,0
44040,5854.54032973001
23238,11467.9827806366
29655,26814.6210023457
28110,17730.9942779009
64724,74989.9002464879
23294,6581.33717235068
44041,29923.1875191225
62295,20655.2177411942
23301,62659.5166319757
29657,16831.8371697736
44116,5517.59030092559
37890,54405.173275849
62424,19100.7143560651
23453,11491.7998508183
37891,57236.3814198727
29718,34011.7190497519
54302,4415.59353234499
62426,25864.2669522151
37909,8063.82226936451
28209,3127.96253287049
44120,3717.61926995985
33972,14524.80453941
23454,4727.75241237505
64804,0
62433,36759.0284066399
53816,49694.6959431764
29560,41689.5359724481
53817,49249.8222047059
23059,14592.3074808219
37683,25400.6072984217
29563,29431.6687907676
58703,20735.36489043
49921,104408.622145018
37686,16197.6036512641
33805,0
27897,68413.6223125119
53820,16567.0451199225
49930,105803.988782186
33809,12757.8332899597
64457,42247.9285057896
27909,51922.4718791477
43762,23160.0566194649
27921,46897.7532410533
62051,69237.4006723249
29570,14355.8689972079
58721,102336.665202373
28021,28155.9920006815
33848,26306.1088844022
23141,24009.2732672174
23146,24747.413792284
62215,28674.5532706144
62216,27113.1396283052
58769,69307.7021353289
23148,46568.7123290857
37748,52327.724474858
64505,6547.82917762027
37752,67108.4146991506
58770,69552.6703774982
37753,55046.7603011701
53955,36049.772508235
23153,41827.4340941917
43910,13784.8848641789
23156,39923.7995787049
58771,49489.4972801717
53956,53993.3945526902
28025,0
23161,48342.1927949203
23168,45980.366342085
37756,57604.5017302313
23304,8874.91330353004
44044,13139.6217812724
37830,32349.3828173891
23306,44784.736552703
54135,33663.157355472
23307,53898.8935140603
54136,3693.26376765486
29661,20335.9127427746
54137,13140.0697992918
54138,54884.5513529774
62298,22159.0647765537
44048,51629.6160740584
37840,41064.6946311277
29664,23555.0968260497
64830,25163.1752251924
62434,37071.1799918307
54307,1821.89501962156
37915,3590.07464587644
62438,35008.4994273566
44122,0
28212,7388.52107966853
62439,70131.0727021131
62440,13584.8273602806
29728,18719.2711417812
64836,27292.8007006555
62442,38585.9560451858
23464,6124.0992942831
54405,27179.9813625435
37921,6658.65267680978
29745,30169.4690261966
37923,13580.3134217365
44125,4083.98666192399
29730,38246.5414066846
44136,0
58707,12079.7396903688
64449,31662.4011994013
62044,47962.3230303998
49925,84126.3267836371
43754,39734.5852316965
27896,12729.3027290663
62045,52130.4258081274
62046,25264.4755158977
64451,41069.9147255339
53818,27634.7957260882
23060,8947.96619127692
43755,49029.1058575046
64453,67917.8009689672
37687,28603.2534467702
29565,20903.263827737
37688,13772.9693619741
64454,19765.5962698372
43913,14399.8697683478
29607,0
43914,41660.4330231364
23169,17948.1103434157
53959,64208.3493229542
37757,43179.0028219416
33853,38994.2813496216
64620,59803.5709934618
28033,23656.9595058837
28034,10579.8798847494
37765,44252.8940513361
64625,73728.0960670561
28037,13262.2712701376
43938,10739.6127766096
29611,5520.5461188658
28043,12171.7620844325
58775,61642.7066352015
23177,43100.1283406758
23180,23110.298941182
28114,12820.0861579387
54139,13480.8433354591
54140,5642.11641736047
33913,18053.2861238529
23310,43478.6416731782
37843,64239.4687978317
64734,28369.3590593912
62301,0
44053,10396.1281548255
28115,11049.8847650471
44054,11752.1094073759
54143,0
29670,18784.3549522593
37848,38888.2805725994
33914,11895.4585589646
23320,0
62305,3682.26551743102
29726,45568.2644520505
64832,13674.1498484661
64833,39034.7493997255
23455,6571.26062959235
54311,0
44124,0
28213,4688.91157413381
64835,15654.3612345685
37917,5720.48170640891
23456,15490.0365386704
28214,12295.114515918
23461,11751.5994657573
37918,12069.7592273252
62441,25164.1710735007
28215,9614.45887978503
62048,10871.9544012572
37690,16672.407269824
64455,47305.7122852798
37691,36598.7072696839
29566,17722.0890881048
58712,61023.4692375174
58713,67884.6687162459
64456,65143.4024716757
58716,42650.1172644267
49931,108821.332351579
43756,34547.0495097283
29568,15994.3683193452
37694,13535.9389223389
23061,38466.9530557856
43759,35659.8062253007
62050,66514.8088919161
64461,71127.6790234571
43760,19017.1295621834
53827,57140.5443484551
33811,11302.654712345
58776,96603.2558874758
53960,41656.9300104071
29609,7291.33460828648
28027,11040.1342946422
53961,54848.9540670567
58778,50219.4747703144
62223,5199.8198899107
33854,56280.5291755839
33855,64249.1152186294
37849,15375.2478553492
54154,0
64741,17387.4099417979
44062,18942.1272154294
37854,70880.9378657788
29681,10959.1698430269
44060,0
62313,14350.234742115
54156,35936.639105532
28128,38255.5488050264
23323,15226.9419580715
33921,40317.3915947897
28138,17423.9549721057
54151,21820.8045323031
33916,0
28119,48278.4295721811
37852,70865.2113065517
64735,77664.2304981562
44057,23831.306162622
29671,14382.520560582
37853,9330.92971918608
62312,39551.7054372878
23321,12734.2983794695
64739,47808.73016725
54153,21605.0811401953
33980,43061.8323291794
37919,7466.15141177892
64840,15644.3381977249
64841,11085.3195442147
44130,0
54401,0
62443,19127.2128418178
62444,23088.6654549718
28216,10770.8143752608
62445,21533.1238431869
23063,39584.5099304105
64463,40776.4573809113
29569,31174.7005870803
23066,26849.5804322182
27910,77602.9945946333
27915,139264.75738753
33812,14125.3686985929
37705,31428.8961109959
62052,25320.8028474114
49935,64095.9528603564
27922,74023.7187491441
37708,65726.6696255239
62054,34684.480915645
27925,82110.2432533398
53910,50750.1188148321
23072,25874.7153675755
27935,67613.679621382
27937,57056.3376086852
64471,74106.5371621884
49947,65015.5675101467
49948,117137.543127759
33856,54707.2939084087
64601,92764.9870312056
28031,8163.99005819066
28032,7175.2245922515
33857,81578.0544865251
29614,4640.11112561841
43920,18333.7674421838
43925,17745.6449953113
64622,77296.7907379084
43928,20712.7638318735
62316,20071.3721009838
28124,11404.2000876949
64740,71228.2511469823
54155,11402.02803933
62320,27910.9236614087
64742,45108.1019790076
44064,12371.3834041595
28127,33697.1736657372
29673,9371.68703844625
33919,0
62321,0
62323,61349.5142250223
54159,16489.2802783318
54160,28787.1868939362
33920,12728.1504202749
44072,11972.91453225
64744,56786.4323503445
44132,4587.11472621832
62446,62621.4766044268
44133,5494.58077286845
64844,26826.1771002481
64847,29005.4886045213
27946,55314.3370770014
53916,41492.0529503139
58735,31566.9685159097
64476,73580.1541976982
27924,68511.33757128
23085,43784.4295980531
27944,66482.8410322557
49950,104192.436270052
33813,16802.9225063872
43766,32991.6297357291
53901,53498.3856169251
43767,17263.4877163072
58723,68834.2821195167
43768,47723.0491393727
27926,43205.2254762198
37710,41425.8939695884
49938,54781.6744374779
53911,28184.9239701986
58725,46878.4578865023
27927,52174.4399834228
33815,10417.9937910076
23075,10068.2670903284
64623,93945.8244815318
43931,47994.1819422457
43932,16519.5652568224
37763,52530.4839521096
62226,0
29615,0
33859,36527.6519267454
64624,62643.9709429026
58783,92946.8224331326
43933,25419.8975377211
37764,22912.8484581479
28039,3800.40773546317
58784,85076.3659736
53965,69785.4348985445
62231,21891.8475534218
64628,114986.220615455
53968,75603.385960145
43940,15543.7469368534
53969,47731.478535925
64745,42883.1915132035
62326,14026.3966411318
28134,13741.5746845375
44074,12322.1559498481
33924,28354.347150435
23324,7374.49676143304
54162,22598.2191299773
37857,35171.9639240291
44076,31519.0568700423
62334,12197.5772870078
33981,43052.1649892842
23480,59361.1577281986
23486,53378.3116783092
37920,0
44134,2639.07211073725
27929,39309.615256688
37711,50033.8245178617
64468,61800.0703697013
62056,47452.2068665728
62058,31614.3612660569
37713,68327.5090281077
62059,4845.89596976949
58727,135143.815710556
29572,0
23083,43834.3813510878
23084,37425.0846667716
64469,40644.343741345
43777,17480.3710248217
62061,24481.2177336597
37715,44591.6381736929
27936,133267.810972931
58787,77741.3542466682
37766,51252.0756136587
33865,51691.7484510019
64631,111063.374394888
37769,35608.4802450193
33868,18972.7444108211
54001,26142.4173436345
37770,67498.7957748528
64632,85914.7443112957
23188,36677.3996707542
54002,21389.4646585716
54003,37128.5614076833
64635,111491.868825189
58794,107856.446587479
62237,51656.5346227553
29626,15318.9187062641
62244,31468.9784039105
64639,90377.4955527208
58793,83036.4364100623
62243,16302.3368924055
43945,30183.371478938
23192,30649.838009927
29621,0
54004,37495.7570991149
65037,62838.3884807028
29832,44380.8864457485
34137,40071.8632003164
62518,23750.0402313527
62519,24165.2831652295
62520,15714.2243527664
44236,18626.4179987948
28315,9554.33119337882
29831,15247.0484932381
34134,16016.9505567473
28318,25715.1569834238
38021,43172.2818166061
23606,0
68042,25462.1837716084
29915,18498.1182861758
44306,5634.33281201567
68044,39006.094765319
29916,47347.0959221104
44439,23898.6439121865
28387,7897.5797120897
44440,10058.8228942424
65246,74686.1612573015
23843,35332.7727518132
68108,2808.25690066022
65247,82634.0166129988
44441,17153.3370658163
23844,76401.0113911843
23845,26238.519870976
54527,48929.8744826308
34275,20019.2731641544
23846,27813.6057996852
54529,24222.2703977258
44146,9955.69674259588
28278,16144.5640125473
28280,1978.10017728818
28282,2032.39120093664
54422,23562.7385148998
38023,36819.5989059661
62540,32754.1025897179
62541,27536.2883890615
54466,29776.2649091385
34205,20747.7383967349
68023,11088.7233700132
44307,0
44308,833.17254971927
34221,19155.5456510325
65026,37993.1074578882
28320,16292.8823745684
29834,13606.5352690547
28325,26746.6406783005
23607,8685.94234227402
65035,23505.5202569369
44240,12621.6874492992
34138,60232.0569677998
34140,38407.8235206564
28326,27943.9940309581
44241,14904.9232808639
44147,7408.34031059705
23505,5496.26071002073
64865,20590.015701879
23507,0
65058,26075.0649849947
29851,15118.2373594672
65059,33054.1950991523
38054,23724.2693484614
62546,47025.0784099915
65062,43518.7561724514
23669,6157.96230510712
28339,39477.9762279253
54467,13835.8824743399
34207,16348.0732239609
38058,37425.1265816142
66049,7941.08107627508
68045,63449.4461470185
65084,52247.5247475827
34222,23480.1436379548
65085,11931.6831414741
38104,0
44311,2252.51659406793
54488,25296.7059904158
62570,31690.7634174894
54489,24528.9694840905
29921,57946.1063402054
44243,12090.0206703581
23608,9839.91439174361
44250,9575.56821619529
44251,16230.1900438366
34141,72475.6964283223
62459,50944.8237362116
28301,50600.2640417362
54424,18469.09519714
64866,36867.0362111381
33993,17123.9513236932
44201,12863.8715912288
54425,20865.067889047
23508,2449.59574590069
38002,22518.8267546531
62462,15110.4708730681
54426,23036.2876217516
38004,33815.5440459743
54427,22171.5594845076
54469,10330.0639448832
23691,22164.6897583725
65063,23241.2295713226
29856,41217.1315685376
44272,8922.41719263835
54471,9684.59863470337
29860,15220.4459468867
54473,26559.9585720363
44276,15802.1857602975
44278,7541.03004377362
44281,0
28348,35897.156419101
29907,13149.4855051571
62548,26100.5616170622
65065,59455.7601233222
29906,10375.5463964962
62571,44936.8897804712
62572,51938.7195076498
29922,60204.8748448534
29923,74115.268023705
62573,8464.43622261534
44312,9773.27629315911
54491,34162.8174736993
62610,72900.8120002542
29924,68901.2105349947
66056,36685.916306532
38106,4661.87962081762
34229,14995.6371158968
28364,12924.9675635519
23821,27838.2119301628
34231,7925.54432481103
68055,49043.6913883667
44320,3293.54744776495
23651,11309.3444840835
38024,69123.2717076303
38029,13465.3670633438
65040,20067.9480959982
62522,9492.81657555054
62523,7350.39454244033
29836,57212.4396091641
54455,18937.1414413579
29840,38198.6299269073
38034,49809.894985935
23509,4167.03255371992
29805,39575.7372085883
64873,40692.0328090406
65064,25427.1956000384
54470,23580.1611719189
29899,25338.3409778245
44273,12108.5757922325
44274,4633.97167632551
29928,8143.35067238227
29929,67870.0937017667
62618,42267.7482931287
28366,25154.1069093887
29935,1923.92123369426
28371,33990.0773602126
68061,50385.9007894725
28373,12047.8712588706
38115,3206.52359260459
38107,2395.94843078493
23824,42933.7345627414
68065,34451.359456757
34228,17677.2427269376
66060,44338.0266884864
29926,0
62613,18667.522516384
44314,3498.11870734611
29927,21454.5931420953
38108,6101.89831785412
62617,18298.3197777394
68050,54709.5409026914
54494,0
38036,29120.696281551
38037,53764.7777138691
34145,38698.8880486248
23663,8903.37945928659
66024,7102.03758476933
29809,24673.3654283345
64874,42547.3889273162
38007,82884.4898858312
65001,27736.2311282523
34104,12907.3863577081
28304,46846.334399841
54474,7916.98594163809
28341,19303.0252413699
28342,35264.6908631157
28343,11715.0019678013
38061,58860.3958084342
34208,18375.9727508974
54495,17732.1047083662
34232,0
68058,20145.1757387939
28365,25567.4410783336
38109,14946.9555411995
29934,46940.0757512045
68010,5799.15103031114
54456,36462.8933104747
28330,37373.8409108329
28332,21986.3913283844
65010,12063.6289855984
34105,9822.27615814013
23511,8588.33830004456
29810,72784.7960697673
28305,49967.1571613183
62467,11212.2618965149
54435,33569.1736513316
34108,9572.81032390823
62468,24234.1973648395
54440,14060.6504666077
62471,49831.6500771933
38015,48605.3832761501
29821,22586.9170360422
62551,15225.9287431277
66041,48245.1269285656
23693,8391.4218827601
62553,49657.3663203599
44280,12562.2344612161
34233,4724.03121920276
62621,73560.4998627712
62622,41859.9663941646
23664,10676.8295970336
38040,65313.3991055787
66025,16953.6384123869
62526,0
65043,15389.3124142195
28333,13776.1898291786
54459,28003.374910289
65050,36080.784211446
62544,21716.5094749367
65061,46130.4084933267
62533,42203.6666162198
38042,47814.6328279716
65049,53780.0563513239
65053,8754.1467390247
62477,25178.2069926133
38016,10442.9975131427
62478,34546.2309894265
62513,24378.3442199273
29829,17117.9475742426
65011,42447.6074083641
54446,25125.3102388594
38008,40750.7069453172
54436,21462.6627318513
38011,40847.7401155562
34109,5651.55679408827
62469,14984.3316268581
65013,40287.3194697204
23696,14928.8169837631
29902,0
29904,12873.281542842
68025,33501.511249104
62555,52331.0563394041
54476,0
38063,72072.8763140835
65066,38219.7659384324
28345,23240.0383680383
65067,47197.3609694914
28347,19154.679133386
54480,17727.5080019182
28367,24130.6368779143
68059,10282.3848954236
62624,28512.4274630345
62625,10281.4783956888
66062,9756.31645666283
28369,18522.0923917705
44333,12588.506591179
54499,29261.4583347903
34234,9687.5684854516
23827,79143.3670009652
38111,6003.60643649198
44403,13995.6443320566
44404,19755.4595640947
68062,40493.5938371169
44256,13681.9952596418
